"Penk","Calb1","Lamp5","Rorb","Ccdc80","Pamr1","Dkkl1","Slco2a1","Fam84b","Npnt","Myl4","Syt6","Ctgf","Slc32a1","Pvalb","Sst","Vip","my_supertype","allen_subclass","allen_class","allen_NT"
0.483722730131089,2.3144267921171,0,0,2.72467964819752,0,0.58021467943139,0,0,0.589066918001885,0.785114234121065,0,0,0,0,0.589066918001885,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
5.02511433479444,1.89041774729188,0.789702282239596,0,4.32617667033688,0,1.0498687664042,0,0,0,1.40232786425466,0,0,0,0,0,0.871839581517001,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0.598050355839962,4.3741891592679,1.06663003939006,0,3.3926328624802,0,0.613948919449902,0,0,0,0.497611464968153,0,0,0.613948919449902,0,1.60684613615389,0.726321905868681,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0,2.63305007500593,0,0,1.25707102451288,1.63413224281237,1.93574093204797,0,0,0,0.661769571835087,0,0,1.84094278448058,0.330011220381493,3.66350344407111,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.79997282083013,6.2247448539803,0.933308359890029,0,3.79832595684524,0,2.60413068938489,0,0,0,0,0.663393923311662,0.378859632506156,0.613948919449902,0,0,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0,2.98513278011467,0,0.631074088097943,2.76702022017262,2.60666575903783,2.35140748508742,0,0,0,0,0,0,0,0,1.95583309925439,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
6.93757604929763,2.44615947155719,0.511744537127066,0.511744537127066,3.35921228834304,0,1.5384221329565,0,0,0,0,2.77149818563981,0,0,0,2.5511367716034,1.27471701304851,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
9.21432013015695,1.93342831032214,0.781005935645111,0,2.42399885269799,1.24906320259805,0,0,0,0,0,2.3121653470096,0.547585149490746,0,0.735726898175397,0.356989861487934,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0,5.31004273485275,1.69745493507356,0,0.722543352601156,0,8.10633410400088,0,0,0,0.613459296975646,0,0,0,0,2.76184694494978,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0.872524212546898,4.63461125937509,1.19133925349647,0.581902822228688,1.1588054588746,0,4.6809012512928,0,0,0,3.40012961240995,0,0,0,0,1.35145981751024,0.720720720720721,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
9.2156543946213,3.10925032101194,0.775855380557064,0,1.92202924929817,0,0,0,0,0,0,0,0,0,0,0,1.76534063122752,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0,1.92051222970219,1.83405378650786,0,4.1105445556813,0,0,0,0,0,0,0,0,0,0,3.13125998354673,3.23292606257094,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
