CellID,Center_X,Center_Y,Center_Z,MeanROIIntensity,MeanNeighborhoodIntensity,MetricValue,UserLabel,roiSeen,isDoublet
184,1724.70396475771,1352.00440528634,11.5955947136564,879.908386230469,867.62255859375,1.01416039466858,0,0,0
185,1241.71174377224,1359.60735468565,10.1921708185053,887.501770019531,878.254699707031,1.01052892208099,0,0,0
186,1289.1013046815,1379.88411358404,10.4934765924789,878.507263183594,866.104736328125,1.014319896698,0,0,0
187,1529.31952662722,1397.44970414201,8,861.727783203125,843.884643554688,1.02114403247833,0,0,0
188,1569.82142857143,1420.58928571429,8,845.142883300781,855.280029296875,0.988147556781769,0,0,0
189,1068.84923339012,1443.68568994889,10.6678023850085,856.294738769531,848.645263671875,1.0090137720108,0,0,0
190,1267.38888888889,1440.44444444444,8,869.555541992188,855.099975585938,1.0169050693512,0,0,0
191,1419.11363636364,1486.78099173554,9.03719008264463,854.382202148438,846.840393066406,1.00890576839447,0,0,0
192,1104.36234626301,1493.57899716178,9.98297067171239,870.018005371094,845.697631835938,1.02875781059265,0,0,0
193,1371.65698729583,1583.07259528131,9.61343012704174,847.23046875,840.908325195312,1.0075181722641,0,0,0
194,1554.875,1617.51785714286,8,851.660705566406,846,1.0066910982132,0,0,0
195,1407.04545454545,1622.36363636364,8,860.511352539062,850.333312988281,1.01196944713593,0,0,0
196,1143.86102719033,1624.63141993958,9.1631419939577,850.876159667969,845.352294921875,1.00653433799744,0,0,0
197,1035.92822966507,575.607655502392,9,868.751220703125,868.174987792969,1.00066375732422,0,0,1
198,1621.72075471698,588.044025157233,11.2553459119497,873.930847167969,869.155090332031,1.00549471378326,0,0,0
199,1817.6164874552,597.759856630824,9.46594982078853,860.333312988281,846.633911132812,1.01618099212646,0,0,0
200,1705.975,674.766666666667,9,847.008361816406,861.700012207031,0.982950389385223,0,0,0
201,1718.59574468085,682.022913256956,10.4255319148936,856.962341308594,852.928161621094,1.00472974777222,0,0,0
202,1717.77027027027,685.067567567568,9,884.5,854.115356445312,1.03557443618774,0,0,0
203,1794.12628865979,703.105670103093,9.55670103092783,859.974243164062,873.442993164062,0.984579682350159,0,0,0
204,1112.84854014599,707.810218978102,10.4251824817518,881.32666015625,895.962524414062,0.983664631843567,0,0,0
205,1642.11967213115,750.996721311475,10.0081967213115,909.845886230469,886.307067871094,1.02655827999115,0,0,0
206,1658.20238095238,761.178571428571,9,953.107116699219,892.153869628906,1.06832146644592,1,1,0
207,1493.43324250681,783.068119891008,9.47956403269755,946.637573242188,940.022705078125,1.00703692436218,0,0,0
208,1113.5881104034,783.273885350318,9.49469214437367,1107.13159179688,948.165832519531,1.16765606403351,1,1,0
209,1754.35185185185,825.166666666667,9,853.351867675781,862.692321777344,0.989172875881195,0,0,0
210,1186.69805194805,847.970779220779,9.43831168831169,954.175354003906,947.137512207031,1.00743067264557,0,0,1
211,1665.90497737557,857.14479638009,9.51131221719457,1105.07690429688,943.71875,1.17098116874695,1,1,0
212,1589.15523465704,860.888086642599,10.5324909747292,962.258117675781,919.451049804688,1.04655718803406,1,1,0
213,1189.41509433962,864.431266846361,9.62533692722372,947.425903320312,929.396911621094,1.01939857006073,0,0,0
214,1587.05555555556,887.483796296296,9.98611111111111,976.861083984375,912.412170410156,1.07063579559326,1,1,0
215,1151.82222222222,943.4,9,897.066650390625,906.454528808594,0.989643275737762,0,0,0
216,1846.65562913907,977.695364238411,9,875.483459472656,862.203674316406,1.01540219783783,0,0,0
217,1258.62771285476,989.200333889816,9.99332220367279,886.659423828125,870.087524414062,1.01904618740082,0,0,1
218,1756.42162162162,987.810810810811,9,866.805419921875,854.9384765625,1.01388049125671,0,0,0
219,1237.95144508671,995.662427745665,10.3445086705202,896.120239257812,869.847900390625,1.03020334243774,0,0,0
220,1521.30628517824,1002.96951219512,12.1519699812383,867.737365722656,864.375122070312,1.00388979911804,0,0,0
221,1585.88118811881,997.70297029703,9,872.059387207031,878.11767578125,0.993100821971893,0,0,0
222,1760.6875,1011.95,9,869.8125,860,1.01140987873077,0,0,0
223,1404.05161290323,1101.45806451613,9.48387096774194,853.799987792969,839.280700683594,1.01729965209961,0,0,0
224,1834.46776406036,1108.93141289438,10.0068587105624,870.038391113281,856.062194824219,1.01632618904114,0,0,0
225,1663.17221418234,1167.20839363242,10.0868306801737,871.002868652344,840.230651855469,1.03662347793579,0,0,0
226,1613.70796460177,1209.91150442478,9.58407079646018,851.805297851562,853.115356445312,0.998464405536652,0,0,0
227,1623.1914893617,1248.58865248227,9,856.943237304688,868.9697265625,0.986160039901733,0,0,0
228,1127.06666666667,1263.67766323024,11.033676975945,880.27490234375,869.912536621094,1.01191198825836,0,0,1
229,1580.04347826087,1268.10997442455,10.0102301790281,855.437316894531,858,0.997013211250305,0,0,0
230,1158.06546854942,1302.97689345315,10.5558408215661,887.856201171875,879.89208984375,1.00905120372772,0,0,0
231,991.891485809683,1309.25041736227,10.025041736227,907.874816894531,904.736999511719,1.0034681558609,0,0,0
232,1578.65644171779,1314.33946830266,10.5950920245399,881.349670410156,863.2607421875,1.02095413208008,0,0,0
233,1132.25779036827,1320.61331444759,10.6118980169972,907.974487304688,887.016235351562,1.02362775802612,0,0,0
234,1357.49597855228,1351.34048257373,10.0053619302949,915.27880859375,911.75,1.00387036800385,0,0,0
235,1461.28985507246,1358.83937198068,10.5132850241546,905.329711914062,902.713928222656,1.0028977394104,0,0,0
236,1533.42875816993,1395.09281045752,10.5869281045752,857.711120605469,851.844482421875,1.00688695907593,0,0,0
237,1570.5,1420.49473684211,9.48947368421053,845.121032714844,844.285705566406,1.00098943710327,0,0,0
238,1286.03472222222,1457.94212962963,9.9537037037037,846.460632324219,847.357421875,0.998941659927368,0,0,0
239,1533.74366197183,1466.72112676056,9.84507042253521,841.540832519531,839.040893554688,1.00297951698303,0,0,0
240,1286.33333333333,1476.875,9,841.25,837.166687011719,1.00487756729126,0,0,0
241,1337.68050314465,1486.19371069182,10.5584905660377,874.748413085938,848.111083984375,1.03140783309937,0,0,1
